Fips,avg_real_nodes_2020,avg_network_density_2020,avg_conNodeRatio_2020,avg_block_density_2020
37079,221.6,4153.19848633,0.47362939715386,2.959501123432
37081,140.61111111111114,21926.892992779114,0.5244931344475056,37.3837415055673
37083,285.8125,9328.05566406625,0.49417267926035624,13.794532835485626
37085,215.75,7302.480765210714,0.4646400234528964,6.099497773820715
37087,345.7142857142857,13161.66760544857,0.4150722544817762,16.87208654199619
37089,237.46666666666667,14222.703789269,0.40535227358341336,22.195355391506002
37091,190.25,5225.20327759125,0.42360485717655,4.634465307
37093,251.08333333333331,8089.168457034167,0.4879780734578667,7.529847229524167
37095,448.5,1872.22113037,0.41750437021255005,0.87760460377
37097,178.95652173913044,11530.889064626304,0.42978833486205,15.986876409991087
37099,927.4444444444445,10190.790473094445,0.42182304461796666,4.473983407023334
37101,156.35849056603774,8596.27757407566,0.46518024970901134,7.651013788190754
37103,471.3333333333333,3584.1876627633333,0.40350076556203335,1.4221638043733333
37105,325.6875,13270.68035889,0.4682142380625,16.10236355662625
37107,224.05882352941177,14022.867015168822,0.5578936811755647,32.886119267523526
37109,203.66666666666666,9293.368598093333,0.44195580813619445,10.324742039047777
37111,379.6666666666667,8692.1342773475,0.41139549265305,9.5542737940975
37113,564.5,9794.179687505,0.41159164607526,9.560840153699
37115,756.2857142857143,6953.500523161429,0.3901018585477429,3.211913738932857
37117,352.5,4763.574910483333,0.5213801513115667,4.310379266743333
37119,90.96721311475414,22731.47436603735,0.511106980237803,32.90147591263036
37121,783.75,6541.328613285,0.426624484360225,3.35125193
37123,214.6,4092.806689457,0.46169381141665,3.478936111929
37125,202.79310344827587,10195.070859715172,0.4571977874328414,12.168582020137586
37127,232.28,12335.175361332,0.497842456102368,16.8576680898704
37129,180.7962962962963,23306.417005753334,0.5820093132831389,40.56585764002445
37131,182.2,3414.960156252,0.42807250618935,1.7174264431
37133,194.26666666666668,11372.303792320889,0.5080597910616178,12.806845411992223
37135,120.14285714285715,15808.270996096904,0.42810632075581906,18.986817124348097
37137,222.66666666666666,3181.77185059,0.4376735885938,1.9592485328533333
37139,193.5,13543.606958011,0.5708677738905,33.200525051359
37141,220.1875,5099.431745115625,0.42318571358919377,3.7084175255175
37143,275.25,2846.9700927775,0.51528599858285,1.4161980003125
37145,338.57142857142856,6931.568289622857,0.40869244507382857,6.73032634599
37147,162.73809523809524,14679.009899324523,0.48002245809350236,27.22563538381524
37149,328.75,8885.5853271525,0.4481750652194,5.4465254545237505
37151,160.23529411764707,9301.021563365293,0.4213913048014941,12.154034260445295
37153,262.6363636363636,9038.379927205455,0.5240054645321637,15.441357720984545
37155,291.28571428571433,10201.970724054,0.49875295332500574,17.09388740403686
37157,252.95454545454544,8580.994784271817,0.49060469459403183,9.721287851987727
37159,251.06451612903226,12171.910187755484,0.49400376504468385,20.452538390317418
37161,247.6818181818182,8506.435580171363,0.4430083402178409,8.08902180195182
37163,177.95,5824.641113284,0.48355990946293,5.934312555196
37165,292.3333333333333,8146.17705621,0.5247847437858555,11.180058757466668
37167,171.47058823529412,8514.029928771764,0.4801311826004824,12.825386285785296
37169,259.2307692307692,6932.718374403077,0.42595241161493846,4.7990166957584615
37171,285.69565217391306,9398.486264439565,0.44362389263899565,9.718716341519565
37173,466.2,5953.733142092,0.35054713785648,3.5882031023499996
37175,287.4166666666667,7529.2024739625,0.40618836383025836,6.5970679819608335
37177,658,1702.53503418,0.4159291982651,0.54590588808
37179,154.29166666666666,11921.078262332916,0.41886768241722916,16.36057269573625
37181,224.16666666666669,12834.399332685,0.47550749530395,20.45944911241917
37183,139.85217391304346,20554.70335215939,0.4915802343384087,30.156949099255048
37185,281.42857142857144,4148.396414622857,0.45556277888162855,1.9393344095785714
37187,294.5,4264.717834475,0.481439545750625,3.9808042049399996
37189,301,11397.118126506153,0.34994358397447695,9.752702135311539
37191,186.53333333333333,10670.903393557666,0.5207230697075467,16.869369439287
37193,418.77777777777777,7672.472412112222,0.45139234099122777,6.484634227226111
37195,159.04,14529.000917972,0.539214525222776,29.076193399434004
37197,374.8888888888889,6793.6085612022225,0.3865549034542555,3.0590900580122224
37199,539.4,5790.0369140660005,0.36759781241416,1.995403432846
38001,2292,2918.71582032,0.4667073786259,0.89211791754
38003,1224.25,10731.01037598,0.556419938802725,19.2812907993825
38005,1537.6666666666667,2994.0443522166665,0.5332099596659333,1.0428008635833335
38007,2757,2842.80444336,0.4025993049145,0.36856850982
38009,2075.3333333333335,7821.87719727,0.5745251774787999,12.364068428676665
38011,1737.5,6776.565673835,0.5253733992577,7.182507514955001
38013,3967,3609.55419922,0.5572412014008,1.11426723003
38015,507.0526315789473,23835.575246712633,0.6294241061336158,47.91202772605316
38017,291.5909090909091,29454.84250710318,0.6459976488893704,59.13999446685091
38019,2218.5,7986.778442385001,0.5797856152057499,10.055676549674999
38021,909,5021.52278646,0.5847985545794,6.5358028014533325
38023,4233,3518.39672852,0.5820156931877,1.04280233383
38025,5862,2880.70239258,0.4512007534504,0.55138134956
38027,2058,3314.38500977,0.5890097022057,1.12397956848
38029,4338,3195.41674805,0.475397258997,0.85385322571
38031,2451,3311.77319336,0.5947585701942,1.2290186882
38033,2831,3097.70922852,0.4444270133972,0.71522527933
38035,329,23311.008800160453,0.6394833461804864,53.22233146429409
38037,4660,3039.46801758,0.4922882020473,0.64585638046
38039,2613,3502.27929688,0.5620563626289,1.10665214062
38041,1724.5,3437.3377685550004,0.5065383911132499,0.90819647908
